"Season","Sector","Category","Crop","QueryType","QueryText","KCCAns","StateName","DistrictName","BlockName","CreatedOn"
"JAYAD","AGRICULTURE","Cereals","Paddy (Dhan)","","farmer want to know information about Which fertilizer and nutrient give for better growth in paddy?","Spray N: P: K 19:19:19 100 grams /15 liter of water.","CHHATTISGARH","KAWARDHA (KABIRDHAM)","","2014-08-01 07:39:12.000"
"","AGRICULTURE","Oilseeds","Soybean (bhat)","","farmer want to know information about What are fertilizer doses in soyabean crop?","Urea = 44 KG., DAP = 100 Kg., Muriate of potash = 25 Kg. and sulfer  25 kg   Use per hectare.","CHHATTISGARH","KAWARDHA (KABIRDHAM)","","2014-08-01 08:18:27.000"
"JAYAD","AGRICULTURE","Cereals","Paddy (Dhan)","Fertilizer Use and Availability","What are fertilizer doses in paddy crop?","Urea = 131. KG., DAP = 108. Kg., Muriate of potash = 50. Kg. and zinc sulphate 25 kg   Use per hectare.","CHHATTISGARH","KAWARDHA (KABIRDHAM)","KAWARDHA","2014-08-01 08:28:39.000"
"JAYAD","AGRICULTURE","Cereals","Paddy (Dhan)","Weather","weather information ?","DAY-1               DAY-2               DAY-3               DAY-4               DAY-5
                              02/08               03/08               04/08               05/08               06/08
------------------- ------------------- ------------------- ------------------- ------------------- -------------------
Rainfall (mm)                  24                  17                  26                  50                  52","CHHATTISGARH","KAWARDHA (KABIRDHAM)","PANDARIYA                                         ","2014-08-01 11:28:50.000"
"","AGRICULTURE","Cereals","Paddy (Dhan)","","farmer want to know information about What are fertilizer doses in paddy crop?","Urea = 131. KG., DAP = 108. Kg., Muriate of potash = 50. Kg. and zinc sulphate 25 kg   Use per hectare.","CHHATTISGARH","KAWARDHA (KABIRDHAM)","PANDARIYA                                         ","2014-08-01 11:40:06.000"
"JAYAD","AGRICULTURE","Cereals","Paddy (Dhan)","	Plant Protection	","What are fertilizer doses in paddy crop?","Urea = 131. KG., DAP = 108. Kg., Muriate of potash = 50. Kg. and zinc sulphate 25 kg   Use per hectare.","CHHATTISGARH","KAWARDHA (KABIRDHAM)","KAWARDHA                                          ","2014-08-01 11:46:34.000"
"","AGRICULTURE","Cereals","Paddy (Dhan)","","farmer want to know information about  weather forcast ?","02/08               03/08               04/08               05/08               06/08
------------------- ------------------- ------------------- ------------------- ------------------- -------------------
Rainfall (mm)                  24                  17                  26                  50                  52","CHHATTISGARH","KAWARDHA (KABIRDHAM)","S.LOHARA                                          ","2014-08-01 13:55:25.000"
"JAYAD","AGRICULTURE","Cereals","Paddy (Dhan)","	Plant Protection	","WEED CONTROL IN PADDY","Where broad-leaved weeds and sedges are predominant, apply 2,4-D sodium salt (Fernoxone 80% WP) 1.25 kg/ha dissolved in 625 litres of water with a high volume sprayer, three weeks after transplanting or when the weeds are in 3-4 leaf stage.","CHHATTISGARH","KAWARDHA (KABIRDHAM)","KAWARDHA","2014-08-01 14:58:13.000"
"JAYAD","AGRICULTURE","Cereals","Paddy (Dhan)","","Bacterial leaf blight","Spray Streptomycin sulphate + Tetracycline combination 300 g + Copper oxychloride 1.25kg/ha. If necessary repeat 15 days later.","CHHATTISGARH","KAWARDHA (KABIRDHAM)","","2014-08-01 16:12:55.000"
"JAYAD","AGRICULTURE","Cereals","Paddy (Dhan)","	Plant Protection	","Dos of N:P:K in paddy crop","Apply N:P:K 100:50:40 /hact.(217 kg urea ,312 kg/ 108 kg dap,66 kg mop/hact.)","CHHATTISGARH","KAWARDHA (KABIRDHAM)","PANDARIYA                                         ","2014-08-01 17:09:58.000"
"RABI","AGRICULTURE","Oilseeds","Groundnut (pea nut/mung phalli)","	Plant Protection	","•	???? ??? ?? ??? ????? ????? ????? ?? ???? ?? ???? ??? ?","???? ??? ??? ???? ?? ?????? ???? ?? ????????????? ??????? ??? ?? 20 ?? 25 ??.????. ??? ????? ???????? ?? ????? ?? ????? ???? ?????? ?","CHHATTISGARH","KAWARDHA (KABIRDHAM)","KAWARDHA                                          ","2014-08-01 18:53:17.000"
"JAYAD","AGRICULTURE","Cereals","Paddy (Dhan)","	Field Preparation	","farmer want to know information about What are fertilizer doses in paddy crop?","Urea = 131. KG., DAP = 108. Kg., Muriate of potash = 50. Kg. and zinc sulphate 25 kg   Use per hectare.","CHHATTISGARH","KAWARDHA (KABIRDHAM)","PANDARIYA                                         ","2014-08-02 07:05:13.000"
"","AGRICULTURE","Cereals","Paddy (Dhan)","","What are fertilizer doses in paddy crop?","Urea = 131. KG., DAP = 108. Kg., Muriate of potash = 50. Kg. and zinc sulphate 25 kg   Use per hectare.","CHHATTISGARH","KAWARDHA (KABIRDHAM)","PANDARIYA                                         ","2014-08-02 07:19:49.000"
"","AGRICULTURE","Cereals","Paddy (Dhan)","","Farmer want to information about weather ?","02/08               03/08               04/08               05/08               06/08
------------------- ------------------- ------------------- ------------------- ------------------- -------------------
Rainfall (mm)                  24                  17                  26                  50                  52","CHHATTISGARH","KAWARDHA (KABIRDHAM)","PANDARIYA                                         ","2014-08-02 07:41:09.000"
"","HORTICULTURE","Vegetables","Tomato","","How to control of fungal attack in tomato?","Mancozeb 63% + Carbendazim 12% WP 40 gram and steptrocyclin 2 gram at 15 liter of water.","CHHATTISGARH","KAWARDHA (KABIRDHAM)","","2014-08-02 09:18:07.000"
"JAYAD","AGRICULTURE","Oilseeds","Soybean (bhat)","	Field Preparation	","farmer want to know information about How to control weeds in soybean crop?","When your crop become 25 to 30 days you will be spay qugelefop ethyel 400ml per acar for narrow leaf weeds and emejhathayper 300 ml per acar for broad leaf weeds","CHHATTISGARH","KAWARDHA (KABIRDHAM)","","2014-08-02 09:44:44.000"
"JAYAD","AGRICULTURE","Millets","Maize (Makka)","Fertilizer Use and Availability","how to increase the growth of maize crop ?","Spray N: P: K 19:19:19 100 grams and humic acid 30 ml at 15 liter of water.","CHHATTISGARH","KAWARDHA (KABIRDHAM)","S.LOHARA                                          ","2014-08-02 09:53:32.000"
"JAYAD","AGRICULTURE","Oilseeds","Soybean (bhat)","	Plant Protection	","farmer want to know information about How to control weeds in soybean crop?","When your crop become 25 to 30 days you will be spay qugelefop ethyel 400ml per acar for narrow leaf weeds and emejhathayper 300 ml per acar for broad leaf weeds","CHHATTISGARH","KAWARDHA (KABIRDHAM)","BODLA                                             ","2014-08-02 12:42:26.000"
"","AGRICULTURE","Cereals","Paddy (Dhan)","Cultural Practices","how to control weeds  OF PADDY ?","SPRAY  BISPYRIBAC SODIUM 10% SC @ 80  ML/ACAR .","CHHATTISGARH","KAWARDHA (KABIRDHAM)","","2014-08-02 14:09:10.000"
"JAYAD","AGRICULTURE","Cereals","Paddy (Dhan)","	Plant Protection	","How to control Blast disease in paddy crop?","Spray Tricyclazol, hexacorazol, propiconazol 20-25 ml per pump and steptrocyclin 2 to 3 gram per pump.","CHHATTISGARH","KAWARDHA (KABIRDHAM)","BODLA                                             ","2014-08-03 10:50:38.000"
"JAYAD","AGRICULTURE","Cereals","Paddy (Dhan)","Fertilizer Use and Availability","What are fertilizer doses in paddy crop?","Urea = 131. KG., DAP = 108. Kg., Muriate of potash = 50. Kg. and zinc sulphate 25 kg   Use per hectare.","CHHATTISGARH","KAWARDHA (KABIRDHAM)","","2014-08-03 13:55:47.000"
"JAYAD","HORTICULTURE","Vegetables","Brinjal","	Plant Protection	","brinjal fruit & stem borer control ?","apply cartap hydrochloride @ 7.5 kg / acre .","CHHATTISGARH","KAWARDHA (KABIRDHAM)","","2014-08-03 15:17:53.000"
"JAYAD","HORTICULTURE","Vegetables","Brinjal","	Plant Protection	","How to control of fungal attack in Brinjal crop?","????????? 63% + ????????????? 12% WP 40 ?????  ??  ???????????????? 2 ????? ?? ?????? ?? 15 ????  ???? ?? ??? ????? ?????? ???.","CHHATTISGARH","KAWARDHA (KABIRDHAM)","BODLA                                             ","2014-08-03 15:36:38.000"
"JAYAD","HORTICULTURE","Vegetables","Tomato","","How to control of fungal attack in tomato crop?","???? ????? ???????? ??? ?? 45 ????? ?? ?????????????????? ??? ?? 2 ????? ??? ?? 15 ???? ???? ?? ??? ?????? ?????? ???|","CHHATTISGARH","KAWARDHA (KABIRDHAM)","KAWARDHA                                          ","2014-08-04 07:01:50.000"
"JAYAD","AGRICULTURE","Oilseeds","Soybean (bhat)","	Plant Protection	","How to control of fungal attack in soyabean crop?","???? ????? ???????? ??? ?? 45 ????? ?? ?????????????????? ??? ?? 2 ????? ??? ?? 15 ???? ???? ?? ??? ?????? ?????? ???| 
???????? 63% + ????????????? 12% WP ??? ?? 40 ????? ?? ?????????????????? ??? ?? 2 ????? ??? ?? 15 ???? ???? ?? ??? ?????? ?????? ???","CHHATTISGARH","KAWARDHA (KABIRDHAM)","S.LOHARA                                          ","2014-08-04 07:13:07.000"
"JAYAD","AGRICULTURE","Oilseeds","Soybean (bhat)","	Plant Protection	","Farmer want to information weed control in soyabean crop?","???????  ??? ????????? ?? ???? ???? ?? ???? ??-?? ????? ??? ???? ??  ????? ????? ??????????? ????? (???????? ) 400 ???? ????? ??? ???? ???? ??? ?? ??? ???? ????? ??? ???? ????????? ?? ???? (????/????/?????)??????????? 300 ???? ????? ??? ?? ?? ?? ?????? ?? ?????? ???","CHHATTISGARH","KAWARDHA (KABIRDHAM)","S.LOHARA                                          ","2014-08-04 07:15:55.000"
"","AGRICULTURE","Cereals","Paddy (Dhan)","","Which fertilizer and nutrient give for better growth in paddy?","Spray N: P: K 19:19:19 100 grams and humic acid 30 ml at 15 liter of water.","CHHATTISGARH","KAWARDHA (KABIRDHAM)","KAWARDHA","2014-08-04 07:16:57.000"
"JAYAD","AGRICULTURE","Cereals","Paddy (Dhan)","","How to control of fungal attack in paddy crop?","???? ????? ???????? ??? ?? 45 ????? ?? ?????????????????? ??? ?? 2 ????? ??? ?? 15 ???? ???? ?? ??? ?????? ?????? ???|","CHHATTISGARH","KAWARDHA (KABIRDHAM)","KAWARDHA                                          ","2014-08-04 08:33:04.000"
"RABI","AGRICULTURE","Cereals","Paddy (Dhan)","Fertilizer Use and Availability","What are fertilizer doses in paddy crop?","??? ??? ?????? = 60 ??.????.,??.?.??. = 108 ??.????. ,??????? ?? ????? = 50 ??.????.?? 25 ???? ???? ??????  ????? ??????? ????? ?? ??? /???? ??? ?? ??? ?? ????? ??-?? ???? ??????/ ???  ?? ????? ?? ?????? ???","CHHATTISGARH","KAWARDHA (KABIRDHAM)","","2014-08-04 09:53:54.000"
"JAYAD","HORTICULTURE","Vegetables","Bitter Gourd","	Plant Protection	","how to control red pumpkin beetle ?","Recommended for Spray malathion 50 EC @ 500 ml or dimethoate 30 EC 500 ml or methyl demeton 25 EC@ 500 ml/ hectare .","CHHATTISGARH","KAWARDHA (KABIRDHAM)","","2014-08-04 17:56:18.000"
"JAYAD","AGRICULTURE","Cereals","Paddy (Dhan)","	Plant Protection	","how  I can  improve growth ?","recommended for  SPRAY NPK 19:19:19 @ 2.25 Kg/ acar dissolve in 150 litre of water.","CHHATTISGARH","KAWARDHA (KABIRDHAM)","S.LOHARA                                          ","2014-08-04 21:08:24.000"
"JAYAD","AGRICULTURE","Oilseeds","Soybean (bhat)","	Plant Protection	","how  I can  improve growth ?","recommended for  SPRAY NPK 19:19:19 @ 1.5 Kg/ acar dissolve in 150 litre of water.","CHHATTISGARH","KAWARDHA (KABIRDHAM)","S.LOHARA                                          ","2014-08-04 21:10:11.000"
"JAYAD","AGRICULTURE","Others","Others","Weather","weather","Kawardha 1 – 3 Day Weather Forecast Summary: Heavy rain (total 23mm), heaviest during Tue morning. Warm (max 30°C on Thu afternoon, min 24°C on Tue night). Winds decreasing (strong winds from the W on Tue afternoon, light winds from the W by Thu night).","CHHATTISGARH","KAWARDHA (KABIRDHAM)","KAWARDHA                                          ","2014-08-05 08:10:44.000"
"JAYAD","AGRICULTURE","Cereals","Paddy (Dhan)","","farmer want to know information about Which fertilizer and nutrient give for better growth in soyabean crop?","Spray N: P: K 19:19:19 100 grams /15 liter of water.","CHHATTISGARH","KAWARDHA (KABIRDHAM)","","2014-08-05 08:26:48.000"
"JAYAD","AGRICULTURE","Cereals","Paddy (Dhan)","	Field Preparation	","farmer want to know information about How to control weeds in paddy crop?","Spray Nomini gold(Bispayriback sodium) 80 ml  per acar.","CHHATTISGARH","KAWARDHA (KABIRDHAM)","","2014-08-05 08:33:03.000"
"","HORTICULTURE","Vegetables","Brinjal","	Plant Protection	","Control  of  Downy Mildew, Late Blight, Leaf Spot,Stem rot,fruit rot in brinjal?","Spray  of  Copper oxychloride 50%WP(Blue copper  or  Dhanucop)@  45 gm/pump.","CHHATTISGARH","KAWARDHA (KABIRDHAM)","","2014-08-05 09:10:32.000"
"JAYAD","HORTICULTURE","Vegetables","Tomato","	Plant Protection	","farmer want to know information about Which fertilizer and nutrient give for better growth in soyabean crop?","Spray N: P: K 19:19:19 100 grams /15 liter of water.","CHHATTISGARH","KAWARDHA (KABIRDHAM)","","2014-08-05 10:27:22.000"
"JAYAD","AGRICULTURE","Cereals","Paddy (Dhan)","	Plant Protection	","farmer want to know information about What are fertilizer doses in paddy crop?","Urea = 131. KG., DAP = 108. Kg., Muriate of potash = 50. Kg. and zinc sulphate 25 kg   Use per hectare.","CHHATTISGARH","KAWARDHA (KABIRDHAM)","","2014-08-05 10:39:06.000"
"JAYAD","AGRICULTURE","Cereals","Paddy (Dhan)","	Plant Protection	","How to control of fungal attack in soyabean crop?","???? ????? ???????? ??? ?? 45 ????? ?? ?????????????????? ??? ?? 2 ????? ??? ?? 15 ???? ???? ?? ??? ?????? ?????? ???| 
???????? 63% + ????????????? 12% WP ??? ?? 40 ????? ?? ?????????????????? ??? ?? 2 ????? ??? ?? 15 ???? ???? ?? ??? ?????? ?????? ???","CHHATTISGARH","KAWARDHA (KABIRDHAM)","","2014-08-05 10:48:48.000"
"JAYAD","AGRICULTURE","Cereals","Paddy (Dhan)","	Plant Protection	","weather","Rainfall (mm)                  42                   3                   3                   0                   3
Max Temperature ( deg C)       24                  27                  30                  31                  31
Min Temperature ( deg C)       21                  21                  21                  22                  23
Total cloud cover (octa)        8                   4                   5                   5                   6","CHHATTISGARH","KAWARDHA (KABIRDHAM)","KAWARDHA                                          ","2014-08-05 12:08:36.000"
"JAYAD","AGRICULTURE","Cereals","Paddy (Dhan)","	Plant Protection	","fertilizer application","??? ??? ?????? = 60 ??.????.,??.?.??. = 108 ??.????. ,??????? ?? ????? = 50 ??.????.?? 25 ???? ???? ??????  ????? ??????? ????? ?? ??? /???? ??? ?? ??? ?? ????? ??-?? ???? ??????/ ???  ?? ????? ?? ?????? ???","CHHATTISGARH","KAWARDHA (KABIRDHAM)","KAWARDHA                                          ","2014-08-05 12:11:03.000"
"JAYAD","AGRICULTURE","Cereals","Paddy (Dhan)","	Field Preparation	","farmer want to know information about Which fertilizer and nutrient give for better growth in soyabean crop?","Spray N: P: K 19:19:19 100 grams /15 liter of water.","CHHATTISGARH","KAWARDHA (KABIRDHAM)","KAWARDHA","2014-08-05 12:30:01.000"
"JAYAD","AGRICULTURE","Cereals","Paddy (Dhan)","Weather","???? ??????	1 ??????????? ?????/????	????????????? 36% 850 ??.??. ?? ????????????? 20% 1500 ??.??
To know about the weather information","??? ???? ?? ???? ?????
???? ??: +25°
?????: +23°
???: 93%
????????????: 2 ????????
???? ?? 5.8. 11:30
?? ???? ??? Pbo Raipur
????? ????????, Pbo Raipur >","CHHATTISGARH","KAWARDHA (KABIRDHAM)","","2014-08-05 14:50:19.000"
"JAYAD","AGRICULTURE","Cereals","Paddy (Dhan)","Weather","NWP MODELS BASED DISTRICT LEVEL WEATHER PREDICTION  ISSUED ON:  05-08-2014","rainfall 42mm","CHHATTISGARH","KAWARDHA (KABIRDHAM)","KAWARDHA","2014-08-05 15:57:04.000"
"JAYAD","AGRICULTURE","Sugar and Starch Crops","Sugarcane (Noble Cane)","Cultural Practices","SOWING SEASON  ?","?????? ???? ??? ???? ????? ????? ?? ??? 15 ?????? ?? 15 ????? ?? ????????? ?? ???????? ??? ????? ?? ??? ??????? ?? ??? ?? ??????? ??? ?? ?? ????? 60-75 ??.??. ?? ???? ?? ?????? ??? ????? ???? ????? ????? 12 ??.??. ???? ????? , ????? ?? ??? ???? ??? ??? ??????? ???? ???? ?????? ???? ??????","CHHATTISGARH","KAWARDHA (KABIRDHAM)","KAWARDHA","2014-08-05 17:59:40.000"
"JAYAD","AGRICULTURE","Cereals","Paddy (Dhan)","	Plant Protection	","How to control Blast disease in paddy crop?","Spray Tricyclazol, hexacorazol, propiconazol 20-25 ml per pump and steptrocyclin 2 to 3 gram per pump.","CHHATTISGARH","KAWARDHA (KABIRDHAM)","KAWARDHA                                          ","2014-08-06 07:16:49.000"
"JAYAD","AGRICULTURE","Oilseeds","Soybean (bhat)","	Field Preparation	","farmer want to know information about How to control weeds in soybean crop?","When your crop become 25 to 30 days you will be spay qugelefop ethyel 400ml per acar for narrow leaf weeds and emejhathayper 300 ml per acar for broad leaf weeds","CHHATTISGARH","KAWARDHA (KABIRDHAM)","KAWARDHA","2014-08-06 11:49:53.000"
"JAYAD","AGRICULTURE","Others","Others","Weather","Weather forecast ?","RECOMMENDED FOR Chance of LIGHT rainfall next five days.","CHHATTISGARH","KAWARDHA (KABIRDHAM)","","2014-08-06 15:23:13.000"
"JAYAD","AGRICULTURE","Oilseeds","Soybean (bhat)","	Plant Protection	","soyabean green larvae ?","Quinalphos 20% + Cypermethrin 3%Recommended dose/acre : 350-500 ml/acre","CHHATTISGARH","KAWARDHA (KABIRDHAM)","","2014-08-06 15:29:21.000"
"JAYAD","AGRICULTURE","Cereals","Paddy (Dhan)","	Plant Protection	","paddy stem borer control ?","apply cartap hydrochloride @ 7.5 kg / acre .","CHHATTISGARH","KAWARDHA (KABIRDHAM)","","2014-08-06 16:08:02.000"
"JAYAD","AGRICULTURE","Cereals","Paddy (Dhan)","	Plant Protection	","Whitefly  in paddy?","Spray Buprofezin 25% SC  @ 800 ml / Hectare Recommendation for use :","CHHATTISGARH","KAWARDHA (KABIRDHAM)","","2014-08-06 16:12:45.000"
"JAYAD","AGRICULTURE","Oilseeds","Soybean (bhat)","	Plant Protection	","soyabean green larvae ?","spray trizophose @ 2 ml / liter .","CHHATTISGARH","KAWARDHA (KABIRDHAM)","","2014-08-06 16:31:06.000"
"JAYAD","HORTICULTURE","Vegetables","Chillies","	Plant Protection	","farmer want to know information about How to control of fungal attack in crop ?","spray mencojeb + carbandazim 45 gram and steptrocyclin 2 gram at 15 liter of water","CHHATTISGARH","KAWARDHA (KABIRDHAM)","BODLA                                             ","2014-08-07 07:03:10.000"
"","AGRICULTURE","Cereals","Paddy (Dhan)","","What are fertilizer doses in paddy crop?","Urea = 131. KG., DAP = 108. Kg., Muriate of potash = 50. Kg. and zinc sulphate 25 kg   Use per hectare.","CHHATTISGARH","KAWARDHA (KABIRDHAM)","BODLA                                             ","2014-08-07 08:22:11.000"
"JAYAD","HORTICULTURE","Vegetables","Tomato","	Plant Protection	","how to control fungal disease ?","carbandazim + mancozeb 40gm.and streptocyclin 2 gram at 15 liter of water","CHHATTISGARH","KAWARDHA (KABIRDHAM)","BODLA                                             ","2014-08-07 08:31:17.000"
"JAYAD","AGRICULTURE","Cereals","Paddy (Dhan)","	Plant Protection	","THRIPS PROBLEM","Insecticide	Dose
Imidacloprid 17.8 % SL	3.0 ml/10 lit.
Dimethoate 30 % EC	1.0 ml/lit.
Emamectin benzoate 5 % SG	4 g/10 lit.
Ethion 50 % EC	2.0 ml/lit.
Fipronil 5 % SC	1.5 ml/lit.
Oxydemeton –Methyl 25 % EC	1.0 ml/lit.
Phosalone 35 % EC	2.0 ml/lit.
Spinosad 45 % SC	3.2 ml/10 lit.
Thiacloprid 21.7 % SC	6.0 ml/10 lit.","CHHATTISGARH","KAWARDHA (KABIRDHAM)","","2014-08-07 09:18:44.000"
"JAYAD","AGRICULTURE","Sugar and Starch Crops","Sugarcane (Noble Cane)","	Field Preparation	","how to increase yield sugarcane ?","use urea 30 kg\acre","CHHATTISGARH","KAWARDHA (KABIRDHAM)","","2014-08-07 09:23:20.000"
"JAYAD","HORTICULTURE","Vegetables","Cowpea (Vegetable)","	Plant Protection	","flower & fruit  dropping ?","??????????? @ 5  ??.?? / ??? ?? ?????? ????","CHHATTISGARH","KAWARDHA (KABIRDHAM)","","2014-08-07 09:25:01.000"
"JAYAD","AGRICULTURE","Cereals","Paddy (Dhan)","Fertilizer Use and Availability","What are fertilizer doses in paddy crop?","??? ??? ?????? = 60 ??.????.,??.?.??. = 108 ??.????. ,??????? ?? ????? = 50 ??.????.?? 25 ???? ???? ??????  ????? ??????? ????? ?? ??? /???? ??? ?? ??? ?? ????? ??-?? ???? ??????/ ???  ?? ????? ?? ?????? ???","CHHATTISGARH","KAWARDHA (KABIRDHAM)","KAWARDHA","2014-08-07 09:54:06.000"
"JAYAD","AGRICULTURE","Pulses","Pigeon pea (red gram/arhar/tur)","Fertilizer Use and Availability","fertilizer application","????? ?? ??? 8 ??.????. ??????, 20 ??.????. ?????, 8 ??.????. ????? ? 20 ??.????. ???? ????? ??? ?????? ??? ??? ?? ???? ???? ???? ??????? ??? ???? ??? ?? ??? 10 ??.????. ???? ?????? ????? ??? ????? ?????? ????? ?????? ???? ?? ??????? ??? ????? ?????? ???? ???","CHHATTISGARH","KAWARDHA (KABIRDHAM)","S.LOHARA                                          ","2014-08-07 11:28:32.000"
"JAYAD","AGRICULTURE","Cereals","Paddy (Dhan)","Cultural Practices","farmer wants to registration for sms alert.","your mobile number has been registerd .","CHHATTISGARH","KAWARDHA (KABIRDHAM)","BODLA                                             ","2014-08-07 14:33:53.000"
"JAYAD","HORTICULTURE","Vegetables","Dolichos Bean","Nutrient Management","how to control problem of flower dropping in dolichos bean ?","spray planofix  @ 5 ml / pump .","CHHATTISGARH","KAWARDHA (KABIRDHAM)","BODLA                                             ","2014-08-07 16:44:17.000"
"JAYAD","AGRICULTURE","Cereals","Paddy (Dhan)","Nutrient Management","farmer want to fertilizer dose of paddy crop ?
Ans=","urea 131 kilogram ,DAP 108 kilogram  ,mop 50 kilogram  ,zinc sulfed 25 kilogram  per hectare .","CHHATTISGARH","KAWARDHA (KABIRDHAM)","","2014-08-07 17:24:12.000"
"JAYAD","AGRICULTURE","Cereals","Paddy (Dhan)","Nutrient Management","fertilizer  paddy  ?","apply zinc sulphate @ 25 kg / hectare","CHHATTISGARH","KAWARDHA (KABIRDHAM)","KAWARDHA                                          ","2014-08-07 18:43:49.000"
"JAYAD","AGRICULTURE","Others","Others","Weather","weather information ?","CHANCE OF LIGHT  RAINFALL NEXT FIVE DAYS .","CHHATTISGARH","KAWARDHA (KABIRDHAM)","","2014-08-07 19:25:20.000"
"JAYAD","AGRICULTURE","Others","Others","","weather information ?","chance of  light rainfall next five days .","CHHATTISGARH","KAWARDHA (KABIRDHAM)","BODLA                                             ","2014-08-07 21:00:26.000"
"JAYAD","AGRICULTURE","Cereals","Paddy (Dhan)","Market Information","paddy weeds control ?","NIMINEE GOLD (bispyribac sodium 10%sc)  @ 200 ml / 300 liter water / hectare 15-25 days after sowing of transplanting","CHHATTISGARH","KAWARDHA (KABIRDHAM)","","2014-08-07 21:53:09.000"
"JAYAD","AGRICULTURE","Cereals","Paddy (Dhan)","	Plant Protection	","How to control stem borer in paddy crop?","Apply cartap hydro chloride 7 to 10 kg at per Acer.","CHHATTISGARH","KAWARDHA (KABIRDHAM)","","2014-08-08 06:58:04.000"
"JAYAD","HORTICULTURE","Vegetables","Cowpea (Vegetable)","	Plant Protection	","how to control insect in cowpea","Emamectin benzoate 5 % SG

4 g/10 lit.","CHHATTISGARH","KAWARDHA (KABIRDHAM)","","2014-08-08 07:33:54.000"
"JAYAD","AGRICULTURE","Oilseeds","Soybean (bhat)","	Field Preparation	","how to control insect in soyabean crops ?","3)	??????????? 40 ???.??.	 -	1.0 ??./??.","CHHATTISGARH","KAWARDHA (KABIRDHAM)","S.LOHARA                                          ","2014-08-08 07:37:32.000"
"JAYAD","HORTICULTURE","Vegetables","Brinjal","	Plant Protection	","how to control insect in brinjal ?","Emamectin benzoate 5 % SG

4 g/10 lit.","CHHATTISGARH","KAWARDHA (KABIRDHAM)","S.LOHARA                                          ","2014-08-08 08:14:50.000"
"JAYAD","AGRICULTURE","Others","Others","Fertilizer Use and Availability","weather","Rainfall (mm)                   0                   0                   0                   3                   0
Max Temperature ( deg C)       30                  30                  31                  32                  31
Min Temperature ( deg C)       21                  22                  22                  23                  23
Total cloud cover (octa)        4                   3                   7                   7                   7","CHHATTISGARH","KAWARDHA (KABIRDHAM)","","2014-08-08 08:30:07.000"
"JAYAD","HORTICULTURE","Vegetables","Brinjal","	Plant Protection	","Shoot and fruit borer","Insecticide	Dose
Azadirachtin 1.0% EC (10000 ppm)	3.0  ml/lit.
Azadirachtin 0.03 % WSP (300 ppm)	5.0  g/lit.
Chlorpyrifos 20 % EC	1.0  ml/lit.
Dimethoate 30 % EC	7.0  ml/10 lit.
Emamectin benzoate 5 % SG	4 g/10 lit.
Flubendiamide 20 WDG	7.5 g/10 lit.
Phosalone 35 % EC	1.5  ml/lit.
Quinalphos 25 % EC	1.5 ml/lit.
Thiodicarb 75 % WP	2.0 g/lit.
Thiometon 25 % EC	1.0 ml/lit.
Trichlorofon 50 % EC	1.0 ml/lit.
Triazophos 40 % EC	2.5 ml/lit.","CHHATTISGARH","KAWARDHA (KABIRDHAM)","S.LOHARA                                          ","2014-08-08 08:41:03.000"
"JAYAD","AGRICULTURE","Others","Others","Government Schemes","farmer wants to registration for mandi information. 
farmer wants to registration for sms alert .","???? ?????? ?????  ?? ??????? ?? ???? ??? ??? | 
???? ?????? ?????  ?? ???????  ???? ??? ?? ??????? ?? ???  ?? ???? ??? ??? |","CHHATTISGARH","KAWARDHA (KABIRDHAM)","","2014-08-08 08:54:21.000"
"JAYAD","AGRICULTURE","Cereals","Paddy (Dhan)","	Plant Protection	","How to control of fungal attack in soyabean crop?","???? ????? ???????? ??? ?? 45 ????? ?? ?????????????????? ??? ?? 2 ????? ??? ?? 15 ???? ???? ?? ??? ?????? ?????? ???| 
???????? 63% + ????????????? 12% WP ??? ?? 40 ????? ?? ?????????????????? ??? ?? 2 ????? ??? ?? 15 ???? ???? ?? ??? ?????? ?????? ???|","CHHATTISGARH","KAWARDHA (KABIRDHAM)","PANDARIYA                                         ","2014-08-08 11:57:51.000"
"JAYAD","AGRICULTURE","Cereals","Paddy (Dhan)","Nutrient Management","What are fertilizer doses in paddy crop?","Urea = 131. KG., DAP = 108. Kg., Muriate of potash = 50. Kg. and zinc sulphate 25 kg   Use per hectare.","CHHATTISGARH","KAWARDHA (KABIRDHAM)","","2014-08-08 19:31:24.000"
"JAYAD","AGRICULTURE","Cereals","Paddy (Dhan)","	Plant Protection	","farmer want to know information about How to control of fungal attack in crop ?","spray mencojeb + carbandazim 45 gram and steptrocyclin 2 gram at 15 liter of water","CHHATTISGARH","KAWARDHA (KABIRDHAM)","KAWARDHA","2014-08-09 08:38:23.000"
